ID,cluster_id,valid,team_list,author_list,goal_list
279,cluster349,T,"[""team2652"",""team1379"",""team2653"",""team3935"",""team3343"",""team4155"",""team4136"",""team2977"",""team2643"",""team2654"",""team3722"",""team97""]","[""ID041055"",""ID066987"",""ID078905"",""ID022527"",""ID079027"",""ID063450"",""ID055710"",""ID078999"",""ID076760"",""ID078947"",""ID043898"",""ID015983"",""ID066438"",""ID066439"",""ID023988"",""ID035606"",""ID007812"",""ID037183"",""ID069319"",""ID063450"",""ID001715"",""ID039451"",""ID046611"",""ID066440"",""ID066437"",""ID022527"",""ID079038"",""ID027537"",""ID019151"",""ID063450"",""ID024243"",""ID063410"",""ID022527"",""ID079105"",""ID026147"",""ID078906"",""ID079089"",""ID079106"",""ID079327"",""ID068771"",""ID022527"",""ID048112"",""ID041055"",""ID079075"",""ID055774"",""ID022527"",""ID078997"",""ID026147"",""ID022527"",""ID024243"",""ID066988"",""ID066987"",""ID041055"",""ID036022"",""ID041055"",""ID066566"",""ID063450"",""ID091946"",""ID028512"",""ID066441"",""ID066437"",""ID063450"",""ID066568"",""ID011799"",""ID026147"",""ID024243"",""ID078870"",""ID078869"",""ID004327"",""ID079360"",""ID078947"",""ID079359""]","[""B1"",""F1""]"
280,cluster35,T,"[""team1670"",""team1669""]","[""ID000444"",""ID022130"",""ID069352"",""ID092262"",""ID029293"",""ID029293"",""ID000444"",""ID062409"",""ID058184""]","[""E2"",""D3""]"
281,cluster350,F,"[""team902"",""team3582"",""team3092""]","[""ID064883"",""ID009350"",""ID052730"",""ID004003"",""ID008201"",""ID064884"",""ID051651"",""ID040813"",""ID026594"",""ID004003"",""ID052730"",""ID041737"",""ID040813"",""ID030281"",""ID038149"",""ID064374""]","[""B3""]"
282,cluster351,F,"[""team3977"",""team3117"",""team5""]","[""ID077081"",""ID077080"",""ID077082"",""ID077039"",""ID061271"",""ID077033"",""ID077034"",""ID071286"",""ID061271"",""ID077038"",""ID077040"",""ID077039"",""ID061271""]","[""A1""]"
283,cluster352,T,"[""team987"",""team520"",""team1056"",""team2181"",""team2121"",""team38"",""team2327"",""team3058""]","[""ID092793"",""ID030071"",""ID071230"",""ID009165"",""ID036351"",""ID043170"",""ID071154"",""ID030989"",""ID000138"",""ID071153"",""ID071231"",""ID022180"",""ID061422"",""ID061423"",""ID039488"",""ID000138"",""ID071316"",""ID071159"",""ID000138"",""ID071158"",""ID071147"",""ID071157"",""ID019772"",""ID007185"",""ID036759"",""ID000138"",""ID045704"",""ID037824"",""ID047704"",""ID000138"",""ID036351"",""ID021377"",""ID030911"",""ID091165"",""ID030588"",""ID001670"",""ID022180"",""ID044172"",""ID073985"",""ID069167"",""ID012807"",""ID016309"",""ID091736"",""ID054325"",""ID071146"",""ID071144"",""ID071147"",""ID071145"",""ID071143""]","[""D3"",""B2"",""A1""]"
284,cluster353,F,"[""team2246"",""team3298"",""team3299""]","[""ID062949"",""ID014377"",""ID067253"",""ID067251"",""ID067252"",""ID017972"",""ID014377"",""ID062949"",""ID088011"",""ID086446"",""ID014377"",""ID062949"",""ID086448""]","[""A1""]"
285,cluster354,T,"[""team106:44"",""team2824"",""team417""]","[""ID070554"",""ID081501"",""ID043569"",""ID035864"",""ID032533"",""ID081500"",""ID072449"",""ID035864"",""ID032533"",""ID072451"",""ID044619"",""ID017224"",""ID070554"",""ID072517"",""ID072518"",""ID071851""]","[""C1"",""B1""]"
286,cluster355,F,"[""team2666"",""team3166""]","[""ID084820"",""ID084822"",""ID085564"",""ID085025"",""ID032341"",""ID069334"",""ID048553"",""ID032217"",""ID085404"",""ID032341"",""ID047425"",""ID085403"",""ID069333""]","[""G1""]"
287,cluster356,F,"[""team153"",""team4072""]","[""ID087633"",""ID087480"",""ID087632"",""ID087341"",""ID087727"",""ID087726"",""ID087725"",""ID087341""]","[""B2""]"
288,cluster357,F,"[""team1044"",""team3500""]","[""ID065718"",""ID045487"",""ID067205"",""ID058083"",""ID057675"",""ID065718"",""ID045487"",""ID067206""]","[""A1""]"
289,cluster358,T,"[""team2739"",""team2740""]","[""ID004493"",""ID063050"",""ID023857"",""ID063049"",""ID086495"",""ID063215"",""ID063050"",""ID086497""]","[""E2"",""F1""]"
290,cluster359,F,"[""team1742"",""team1329""]","[""ID062117"",""ID026688"",""ID000249"",""ID037086"",""ID067481"",""ID026688"",""ID026867"",""ID000249"",""ID058930"",""ID062116""]","[""F1""]"
291,cluster36,F,"[""team1193"",""team1194""]","[""ID056615"",""ID080169"",""ID049235"",""ID080226"",""ID043500"",""ID080225"",""ID080170"",""ID056615"",""ID065328"",""ID049235"",""ID065329""]","[""""]"
292,cluster360,T,"[""team871"",""team2637"",""team896"",""team588"",""team897"",""team3402"",""team3475""]","[""ID092256"",""ID041191"",""ID069341"",""ID065320"",""ID069344"",""ID092257"",""ID007345"",""ID000064"",""ID033289"",""ID069340"",""ID059867"",""ID092255"",""ID058705"",""ID069343"",""ID092258"",""ID069345"",""ID011054"",""ID069341"",""ID061799"",""ID035289"",""ID024824"",""ID011778"",""ID000064"",""ID014305"",""ID018446"",""ID011054"",""ID051954"",""ID083015"",""ID067642"",""ID020315"",""ID000064"",""ID014305"",""ID024824"",""ID069504"",""ID021940"",""ID064175"",""ID096634"",""ID005141"",""ID058918"",""ID088318""]","[""D1"",""A2""]"
293,cluster361,F,"[""team1240"",""team2990""]","[""ID011054"",""ID088321"",""ID088318"",""ID088338"",""ID088317"",""ID088339"",""ID088336"",""ID088337"",""ID088317"",""ID088305"",""ID085997"",""ID088747""]","[""D3""]"
294,cluster362,T,"[""team1409"",""team1408"",""team2799""]","[""ID075047"",""ID097182"",""ID070975"",""ID094258"",""ID075045"",""ID075047"",""ID092385"",""ID075882"",""ID075045"",""ID094064"",""ID094065"",""ID075882""]","[""F1"",""G2""]"
295,cluster363,T,"[""team2413"",""team446""]","[""ID077085"",""ID077037"",""ID077152"",""ID094333"",""ID094355"",""ID076945"",""ID076944"",""ID076943"",""ID094333""]","[""A1"",""B2""]"
296,cluster364,T,"[""team1566"",""team1567""]","[""ID056616"",""ID068842"",""ID029844"",""ID061799"",""ID006559"",""ID018220"",""ID061325"",""ID080828"",""ID011806"",""ID080797"",""ID034061"",""ID028488"",""ID056948"",""ID081028"",""ID081029"",""ID029844"",""ID061325""]","[""D1"",""B1""]"
297,cluster365,F,"[""team1525"",""team2068""]","[""ID066411"",""ID085040"",""ID021818"",""ID061799"",""ID067701"",""ID066411"",""ID033060"",""ID086030"",""ID067914"",""ID048560""]","[""D1""]"
298,cluster366,T,"[""team842"",""team3594"",""team537"",""team3187"",""team3543""]","[""ID077151"",""ID007717"",""ID006088"",""ID025556"",""ID094389"",""ID077150"",""ID019733"",""ID000298"",""ID042639"",""ID077149"",""ID077085"",""ID000352"",""ID025556"",""ID077084"",""ID074529"",""ID025556"",""ID037232"",""ID074815"",""ID015581"",""ID093714"",""ID074538"",""ID074529"",""ID022097"",""ID077150"",""ID056840"",""ID094388"",""ID077149""]","[""B2"",""A1"",""A2""]"
299,cluster367,F,"[""team350"",""team264""]","[""ID036816"",""ID000352"",""ID023460"",""ID078174"",""ID078173"",""ID033696"",""ID078176"",""ID057737"",""ID033736"",""ID078175"",""ID036816"",""ID033696""]","[""""]"
300,cluster368,T,"[""team2215"",""team1474""]","[""ID062195"",""ID047482"",""ID046497"",""ID062188"",""ID021818"",""ID005652"",""ID062193"",""ID061752"",""ID062189"",""ID060527"",""ID062181"",""ID021818"",""ID062180""]","[""A1"",""B3""]"
301,cluster369,F,"[""team2229"",""team2948"",""team2721""]","[""ID081294"",""ID081293"",""ID061751"",""ID049698"",""ID080728"",""ID038721"",""ID052202"",""ID061749"",""ID001825"",""ID061752"",""ID062191"",""ID062192"",""ID062190"",""ID062194"",""ID061752"",""ID085300"",""ID074007"",""ID085301"",""ID061752""]","[""A1""]"
302,cluster37,F,"[""team1147"",""team1148""]","[""ID066276"",""ID083646"",""ID066275"",""ID083725"",""ID066276"",""ID083646"",""ID083645"",""ID083644""]","[""B1""]"
303,cluster370,F,"[""team447"",""team3943""]","[""ID078953"",""ID078952"",""ID068927"",""ID068928"",""ID068931"",""ID068930"",""ID068929"",""ID078954"",""ID064228"",""ID068932"",""ID068933"",""ID079181"",""ID079182"",""ID068933"",""ID079183""]","[""B2""]"
304,cluster371,T,"[""team2255"",""team607""]","[""ID071015"",""ID071014"",""ID071020"",""ID071016"",""ID070784"",""ID071020"",""ID074319"",""ID071019"",""ID074318"",""ID074317""]","[""D3"",""B2""]"
305,cluster372,T,"[""team3380"",""team1290""]","[""ID061441"",""ID048371"",""ID060248"",""ID068557"",""ID057513"",""ID051959"",""ID034043"",""ID068557""]","[""E2"",""B1""]"
306,cluster373,F,"[""team2126"",""team2324"",""team1591""]","[""ID060974"",""ID060977"",""ID060978"",""ID060975"",""ID006834"",""ID060976"",""ID068180"",""ID068179"",""ID060978"",""ID067209"",""ID044771"",""ID067209"",""ID067210"",""ID067211"",""ID067213"",""ID067212""]","[""F1""]"
307,cluster374,T,"[""team3418"",""team2325""]","[""ID085424"",""ID051976"",""ID085425"",""ID081917"",""ID009732"",""ID084855"",""ID085423"",""ID063253"",""ID067449"",""ID061868"",""ID060977"",""ID063693"",""ID085544"",""ID060978"",""ID051976""]","[""B1"",""F1""]"
308,cluster375,F,"[""team1027"",""team2270""]","[""ID070697"",""ID092698"",""ID014708"",""ID070695"",""ID017946"",""ID025218"",""ID070269"",""ID070696"",""ID070392"",""ID014708"",""ID008883"",""ID039623"",""ID044417""]","[""F1""]"
309,cluster376,F,"[""team2047"",""team1940""]","[""ID094479"",""ID069389"",""ID013200"",""ID011377"",""ID010372"",""ID061643"",""ID018789"",""ID068613"",""ID061643"",""ID013200"",""ID061644""]","[""A2""]"
310,cluster377,F,"[""team2118"",""team1022"",""team3992"",""team4013""]","[""ID094784"",""ID078832"",""ID094782"",""ID014428"",""ID078831"",""ID078830"",""ID094783"",""ID094785"",""ID078833"",""ID094290"",""ID045199"",""ID076788"",""ID014428"",""ID076787"",""ID081640"",""ID081641"",""ID014428"",""ID081642"",""ID075824"",""ID045199"",""ID075685"",""ID014428"",""ID044964""]","[""D4""]"
311,cluster378,F,"[""team2645"",""team3712""]","[""ID005344"",""ID000196"",""ID054948"",""ID041576"",""ID010501"",""ID070117"",""ID010501"",""ID070450"",""ID070236""]","[""A1""]"
312,cluster379,T,"[""team1268"",""team1468"",""team4115"",""team195"",""team1050"",""team1269"",""team194"",""team1267"",""team2369""]","[""ID039166"",""ID075585"",""ID000147"",""ID011616"",""ID075584"",""ID048742"",""ID094051"",""ID074440"",""ID047088"",""ID075576"",""ID011757"",""ID076792"",""ID047088"",""ID075759"",""ID007817"",""ID075409"",""ID002898"",""ID020440"",""ID076864"",""ID000147"",""ID010541"",""ID014605"",""ID075859"",""ID047088"",""ID028088"",""ID075686"",""ID075951"",""ID075950"",""ID047088"",""ID090626"",""ID090624"",""ID047088"",""ID014605"",""ID090625"",""ID075914"",""ID075913"",""ID076732"",""ID074440"",""ID076731"",""ID075415"",""ID010541"",""ID028088"",""ID047088"",""ID076642"",""ID039166"",""ID093971"",""ID075961"",""ID075427"",""ID074440"",""ID075408"",""ID011616"",""ID075406"",""ID075407""]","[""C1"",""A1""]"
313,cluster38,F,"[""team2609"",""team3844""]","[""ID009285"",""ID093127"",""ID093126"",""ID093125"",""ID033166"",""ID009285"",""ID092596"",""ID016482""]","[""A3""]"
314,cluster380,F,"[""team569"",""team702""]","[""ID075415"",""ID075629"",""ID093965"",""ID021920"",""ID093998"",""ID093999"",""ID093965"",""ID021920""]","[""C1""]"
315,cluster381,F,"[""team4110"",""team1907""]","[""ID002231"",""ID001015"",""ID000038"",""ID000901"",""ID000273"",""ID046334"",""ID000901"",""ID001015"",""ID078029""]","[""G1""]"
316,cluster382,F,"[""team2689"",""team969""]","[""ID081150"",""ID047208"",""ID081153"",""ID081151"",""ID081152"",""ID081146"",""ID081147"",""ID081149"",""ID081148"",""ID081146""]","[""C1""]"
317,cluster383,F,"[""team506"",""team3777""]","[""ID037437"",""ID062733"",""ID029996"",""ID062732"",""ID011543"",""ID063784"",""ID008256"",""ID011543"",""ID062733"",""ID006823""]","[""D1""]"
318,cluster384,T,"[""team667"",""team3438"",""team2132""]","[""ID075183"",""ID075822"",""ID075710"",""ID075186"",""ID075185"",""ID075187"",""ID075184"",""ID075183"",""ID094039"",""ID075710"",""ID075828"",""ID074979"",""ID075183"",""ID075711"",""ID075710"",""ID075712"",""ID075709""]","[""D3"",""D4""]"
319,cluster385,F,"[""team975"",""team555""]","[""ID082041"",""ID051759"",""ID082329"",""ID082328"",""ID095470"",""ID082040"",""ID051761"",""ID082322"",""ID044660"",""ID082042"",""ID082326"",""ID082327"",""ID082298"",""ID051759""]","[""B1""]"
320,cluster386,F,"[""team433"",""team2423""]","[""ID061358"",""ID064583"",""ID013673"",""ID091213"",""ID063412"",""ID022493"",""ID064582"",""ID037437"",""ID067625"",""ID000916"",""ID061358"",""ID091206"",""ID091209""]","[""D1""]"
321,cluster387,T,"[""team1404"",""team1220""]","[""ID083092"",""ID083091"",""ID083054"",""ID083047"",""ID083055"",""ID025852"",""ID083090"",""ID095694"",""ID062920"",""ID083048"",""ID095654"",""ID083092"",""ID029359""]","[""F1"",""B1""]"
322,cluster388,T,"[""team1899"",""team1901"",""team1900"",""team366"",""team546"",""team1652"",""team3498"",""team2946"",""team3670"",""team1860"",""team2134""]","[""ID017753"",""ID000524"",""ID008543"",""ID001016"",""ID062615"",""ID062658"",""ID080073"",""ID042362"",""ID023066"",""ID029544"",""ID003727"",""ID032756"",""ID095142"",""ID039668"",""ID080361"",""ID070611"",""ID062616"",""ID008037"",""ID080445"",""ID080434"",""ID029926"",""ID043303"",""ID064692"",""ID008037"",""ID062658"",""ID032532"",""ID080362"",""ID080360"",""ID080359"",""ID062658"",""ID080358"",""ID029544"",""ID034431"",""ID062658"",""ID059481"",""ID057907"",""ID001016"",""ID092582"",""ID039668"",""ID023861"",""ID001016"",""ID018531"",""ID004219"",""ID039728"",""ID067756"",""ID080476"",""ID080477"",""ID066369"",""ID049053"",""ID029323"",""ID041896"",""ID017013"",""ID002154"",""ID043780"",""ID092018"",""ID092017"",""ID018531"",""ID034841"",""ID068290"",""ID039668"",""ID092687"",""ID070660"",""ID070658"",""ID039668"",""ID009751"",""ID038796"",""ID078675""]","[""A1"",""A2"",""B1"",""D1""]"
323,cluster389,T,"[""team86"",""team3088""]","[""ID063102"",""ID060633"",""ID080470"",""ID081161"",""ID080012"",""ID021837"",""ID080641"",""ID067756"",""ID060634"",""ID062658"",""ID065666"",""ID002154"",""ID080569"",""ID060635"",""ID039689"",""ID042113"",""ID024600"",""ID008037"",""ID061067"",""ID080655"",""ID069554"",""ID029195"",""ID064719"",""ID013673"",""ID061067"",""ID067951""]","[""B3"",""B1""]"
324,cluster39,F,"[""team453"",""team3958""]","[""ID065995"",""ID065992"",""ID067676"",""ID067678"",""ID068322"",""ID067677"",""ID065993"",""ID087907"",""ID063006"",""ID066752"",""ID065991"",""ID063007"",""ID066335"",""ID065994"",""ID066335"",""ID065991"",""ID068323"",""ID049299""]","[""E2""]"
325,cluster390,F,"[""team1413"",""team2264""]","[""ID008482"",""ID004113"",""ID041340"",""ID001333"",""ID049418"",""ID041340"",""ID031435"",""ID024136"",""ID037866""]","[""""]"
326,cluster391,F,"[""team3401"",""team2884""]","[""ID063026"",""ID066295"",""ID047748"",""ID057434"",""ID063026"",""ID064047"",""ID067238"",""ID064049""]","[""A1""]"
327,cluster392,F,"[""team2043"",""team3646""]","[""ID063026"",""ID067238"",""ID035481"",""ID047748"",""ID087860"",""ID061963"",""ID066295"",""ID067898"",""ID015357"",""ID047748""]","[""A1""]"
328,cluster393,F,"[""team723"",""team1343"",""team1344""]","[""ID075154"",""ID075153"",""ID075151"",""ID075149"",""ID075154"",""ID075367"",""ID009015"",""ID075149"",""ID075154"",""ID075367"",""ID075915"",""ID075368""]","[""C1""]"
329,cluster394,T,"[""team2851"",""team1717""]","[""ID009703"",""ID083345"",""ID005670"",""ID061957"",""ID083341"",""ID061958"",""ID061959"",""ID016426"",""ID044835"",""ID000622"",""ID014668"",""ID014375"",""ID042704"",""ID061958"",""ID061959"",""ID095704"",""ID083339""]","[""A1"",""G2""]"
330,cluster395,T,"[""team2376"",""team3515"",""team2833""]","[""ID075153"",""ID074944"",""ID075546"",""ID075846"",""ID075545"",""ID075972"",""ID075549"",""ID075548"",""ID075247"",""ID075547"",""ID075544"",""ID075153"",""ID075324"",""ID075325"",""ID074944"",""ID075153"",""ID075551"",""ID075550"",""ID075254""]","[""B2"",""C1""]"
331,cluster396,T,"[""team94"",""team1333"",""team3620"",""team534"",""team2387"",""team3562"",""team2288"",""team186"",""team1464"",""team3779"",""team2695""]","[""ID020243"",""ID075817"",""ID075748"",""ID075749"",""ID075750"",""ID015189"",""ID075542"",""ID075747"",""ID046579"",""ID042894"",""ID051667"",""ID075247"",""ID074944"",""ID075814"",""ID094037"",""ID042894"",""ID075816"",""ID075815"",""ID074943"",""ID075254"",""ID075253"",""ID075230"",""ID019710"",""ID042894"",""ID075815"",""ID075426"",""ID076641"",""ID031169"",""ID074944"",""ID076640"",""ID020243"",""ID075248"",""ID075251"",""ID075247"",""ID075252"",""ID075830"",""ID075084"",""ID045989"",""ID075831"",""ID075083"",""ID075247"",""ID094072"",""ID046579"",""ID094073"",""ID051667"",""ID094071"",""ID051667"",""ID075476"",""ID037478"",""ID075475"",""ID051667"",""ID075746"",""ID094016"",""ID094017"",""ID075065"",""ID075736"",""ID019710"",""ID075001"",""ID032419"",""ID075667"",""ID075425"",""ID075084""]","[""E2"",""B2"",""F1"",""C1"",""B1""]"
332,cluster397,T,"[""team777"",""team3172"",""team3171"",""team36"",""team208""]","[""ID074957"",""ID075751"",""ID075019"",""ID074972"",""ID075491"",""ID093905"",""ID075752"",""ID074976"",""ID075245"",""ID075801"",""ID074974"",""ID013170"",""ID075825"",""ID074973"",""ID075066"",""ID075258"",""ID042601"",""ID075032"",""ID075031"",""ID075067"",""ID023578"",""ID075404"",""ID075938"",""ID001031"",""ID075722"",""ID075130"",""ID075197"",""ID075169"",""ID074975"",""ID075021"",""ID075723"",""ID075195"",""ID045959"",""ID075193"",""ID075163"",""ID074971"",""ID075018"",""ID075035"",""ID075669"",""ID075016"",""ID075783"",""ID094019"",""ID075850"",""ID075583"",""ID075668"",""ID074978"",""ID075129"",""ID075194"",""ID075701"",""ID048616"",""ID075033"",""ID075666"",""ID075034"",""ID076822"",""ID074977"",""ID068616"",""ID075162"",""ID046185"",""ID094018"",""ID075196"",""ID075017"",""ID074957"",""ID074956"",""ID025519"",""ID075020"",""ID075793"",""ID074957"",""ID075311"",""ID068616"",""ID074956"",""ID075310"",""ID075305"",""ID075304"",""ID076544"",""ID074944"",""ID001031"",""ID075745"",""ID075242"",""ID075241"",""ID075244"",""ID075245"",""ID075243""]","[""B2"",""C1""]"
333,cluster398,F,"[""team2473"",""team3870"",""team730""]","[""ID061272"",""ID054634"",""ID067077"",""ID067074"",""ID067076"",""ID067073"",""ID059477"",""ID067075"",""ID069474"",""ID061272"",""ID033130"",""ID069489"",""ID069473"",""ID069488"",""ID061272"",""ID067563"",""ID067562"",""ID067564""]","[""D1""]"
334,cluster399,T,"[""team2998"",""team2999""]","[""ID001504"",""ID043167"",""ID000773"",""ID019957"",""ID014850"",""ID000773"",""ID049740"",""ID091477"",""ID018066""]","[""A1"",""A2""]"
335,cluster4,T,"[""team1394"",""team3514""]","[""ID064659"",""ID064657"",""ID034179"",""ID050904"",""ID003849"",""ID064835"",""ID019148"",""ID049882"",""ID064833"",""ID064658"",""ID058150"",""ID000805"",""ID064834"",""ID062329"",""ID027841"",""ID091522"",""ID062328"",""ID049873"",""ID000805"",""ID027281"",""ID030968"",""ID062329""]","[""B1"",""D1""]"
336,cluster40,T,"[""team2178"",""team840"",""team3110""]","[""ID024055"",""ID000922"",""ID001416"",""ID014383"",""ID020236"",""ID031539"",""ID061892"",""ID091629"",""ID001416"",""ID005082"",""ID061892"",""ID017618"",""ID081839"",""ID000922"",""ID000900"",""ID008550"",""ID000949"",""ID044823"",""ID011274"",""ID081882"",""ID070642""]","[""F1"",""A2""]"
337,cluster400,F,"[""team4197"",""team3005""]","[""ID001504"",""ID092162"",""ID025702"",""ID019590"",""ID019590"",""ID038223"",""ID068604"",""ID056597""]","[""A1""]"
338,cluster401,F,"[""team305"",""team4096"",""team1239""]","[""ID062013"",""ID063699"",""ID032787"",""ID009800"",""ID091778"",""ID067273"",""ID032787"",""ID067274"",""ID067274"",""ID082505"",""ID082503"",""ID031761"",""ID082504"",""ID082506"",""ID082507""]","[""B1""]"
339,cluster402,F,"[""team382"",""team4""]","[""ID082114"",""ID082136"",""ID082095"",""ID082113"",""ID082112"",""ID017735"",""ID082136"",""ID095436"",""ID095435"",""ID017735""]","[""C1""]"
340,cluster403,T,"[""team2887"",""team1753"",""team330"",""team2888"",""team1195"",""team2314""]","[""ID033212"",""ID064042"",""ID017065"",""ID012588"",""ID057589"",""ID062392"",""ID026143"",""ID067548"",""ID012588"",""ID007278"",""ID067549"",""ID035631"",""ID012056"",""ID056736"",""ID036559"",""ID056797"",""ID040087"",""ID046559"",""ID057589"",""ID062392"",""ID079420"",""ID079519"",""ID044830"",""ID012588"",""ID095211"",""ID017065"",""ID091131"",""ID010282"",""ID064154"",""ID064155"",""ID023045"",""ID092782"",""ID044830"",""ID039154"",""ID009316""]","[""B1"",""A1""]"
